Timestamp,City,Energy_Demand_MW,Solar_Generation_MW,Wind_Generation_MW,Hydro_Generation_MW,Total_Renewable_MW,Grid_Power_Needed_MW,Battery_Storage_MWh,Temperature_C,Cloud_Cover_%,Wind_Speed_mps,Rainfall_mm
2023-03-12 19:00:00,New Delhi,5951.03,0.0,200.0,136.84,336.84,5614.19,0.0,27.486216428645,82.89493201621954,18.209997214128315,6.87261431714745
2023-03-12 20:00:00,New Delhi,6335.38,0.0,0.0,105.98,105.98,6229.4,0.0,29.57771568741341,46.07921237466178,1.3210014349306665,11.811805999458212
2023-03-12 21:00:00,New Delhi,6130.21,0.0,0.0,138.63,138.63,5991.58,0.0,27.39492471419525,53.890367242813774,0.295740749662734,19.75091036164146
2023-03-12 22:00:00,New Delhi,6369.45,0.0,40.84,159.71,200.56,6168.89,0.0,29.871195399370237,34.00052466142193,8.300012567511562,3.836770399772937
2023-03-12 23:00:00,New Delhi,5004.35,0.0,200.0,128.42,328.42,4675.93,0.0,19.136793233563516,26.139866220374618,14.998244115290753,5.773205496908196
2023-03-13 00:00:00,New Delhi,6778.43,0.0,0.0,93.42,93.42,6685.02,0.0,37.13507877599828,73.4257626450819,0.8234252888164773,20.41360463111224
2023-03-13 01:00:00,New Delhi,5936.1,0.0,90.71,118.6,209.31,5726.8,0.0,32.353652581866655,5.424895701211074,9.914915277553895,0.0
2023-03-13 02:00:00,New Delhi,4627.32,0.0,0.0,112.5,112.5,4514.81,0.0,22.710126513554286,10.242422206280999,0.01435235016541414,8.521769279263896
2023-03-13 03:00:00,New Delhi,4630.74,0.0,200.0,153.93,353.93,4276.82,0.0,26.452686581753614,65.23235089260635,14.551417279099926,17.324383585807077
2023-03-13 04:00:00,New Delhi,5500.26,0.0,0.23,146.21,146.44,5353.82,0.0,41.25873081905975,95.27252006199963,3.94586822134519,4.066860637758282
2023-03-13 05:00:00,New Delhi,3700.67,0.0,0.0,119.99,119.99,3580.69,0.0,23.374834639463764,76.64637964503201,2.5973269393347476,13.436808220144483
2023-03-13 06:00:00,New Delhi,3871.97,0.0,200.0,97.48,297.48,3574.49,0.0,29.605516231585675,91.96283320887525,13.340456499396979,6.039172585703836
2023-03-13 07:00:00,New Delhi,3630.34,110.88,21.9,146.04,278.82,3351.52,0.0,29.495444065084012,46.44876625066855,7.305758071742623,5.734506119112046
2023-03-13 08:00:00,New Delhi,2607.16,178.47,200.0,108.7,487.17,2119.99,0.0,15.787857139204661,55.38205071932495,17.768001335066465,22.435601324687607
2023-03-13 09:00:00,New Delhi,3754.5,211.35,12.81,104.04,328.2,3426.3,0.0,34.59520296281945,62.63880986985365,6.600779409751749,0.0
2023-03-13 10:00:00,New Delhi,3449.87,229.36,0.0,157.5,386.86,3063.01,0.0,28.971668396563782,66.89519465835869,1.5933005656777155,12.210301690707913
2023-03-13 11:00:00,New Delhi,3373.04,212.05,0.37,118.68,331.1,3041.95,0.0,25.633146259420894,72.55857105554725,4.101378702282393,10.016255100445905
2023-03-13 12:00:00,New Delhi,4574.12,455.68,200.0,92.57,748.25,3825.87,0.0,39.50772379973013,43.04012160858255,12.896453530220032,0.0
2023-03-13 13:00:00,New Delhi,4535.09,627.4,109.85,119.06,856.32,3678.77,0.0,34.28219372257064,18.808429645638657,10.370639648924612,0.0
2023-03-13 14:00:00,New Delhi,4666.56,7.97,200.0,107.21,315.18,4351.38,0.0,31.215567827129963,98.84946425172511,18.00911366301254,2.6264790672595626
2023-03-13 15:00:00,New Delhi,5278.48,313.24,200.0,115.53,628.77,4649.71,0.0,33.64981646097103,44.62668554725043,17.89608633357783,5.498188082871592
2023-03-13 16:00:00,New Delhi,4848.21,227.39,200.0,101.48,528.86,4319.35,0.0,24.987685705215434,43.15311188824433,12.682546749381755,5.262285627986298
2023-03-13 17:00:00,New Delhi,6067.33,57.82,166.25,149.36,373.44,5693.9,0.0,33.621575994342564,72.07326219588353,11.462319553505186,8.957028840438058
2023-03-13 18:00:00,New Delhi,6413.22,0.0,200.0,137.16,337.16,6076.06,0.0,33.78736496985995,80.30378347613207,19.342052054539856,0.0
2023-03-13 19:00:00,New Delhi,6568.87,0.0,200.0,97.7,297.7,6271.17,0.0,32.935427596337874,15.096146578888558,19.372426244784325,20.656555993672608
2023-03-13 20:00:00,New Delhi,7622.61,0.0,200.0,148.21,348.21,7274.4,0.0,40.666883917943025,50.94759158140708,13.279173492614465,10.071276636429463
2023-03-13 21:00:00,New Delhi,5381.82,0.0,200.0,129.44,329.44,5052.37,0.0,20.99843138225302,95.67026510903383,19.13093485270388,0.0
2023-03-13 22:00:00,New Delhi,6431.32,0.0,0.0,93.7,93.7,6337.63,0.0,30.404246474824678,52.49307393862869,0.4050502533187017,4.098351528234422
2023-03-13 23:00:00,New Delhi,6559.11,0.0,4.85,107.1,111.95,6447.16,0.0,32.84932904058456,28.105705372454693,5.60526152658684,0.0
2023-03-14 00:00:00,New Delhi,5782.17,0.0,200.0,115.89,315.89,5466.27,0.0,28.002709646145775,61.8919176592414,18.242169963176387,2.5742831807811943
2023-03-14 01:00:00,New Delhi,5940.9,0.0,0.0,117.22,117.22,5823.68,0.0,32.39996014461661,62.3747010010777,1.0832877860474044,0.0
2023-03-14 02:00:00,New Delhi,4718.41,0.0,200.0,156.08,356.08,4362.33,0.0,23.649386779854964,24.529361362930402,18.459062778576122,7.454502840176536
2023-03-14 03:00:00,New Delhi,3722.21,0.0,0.0,109.1,109.1,3613.11,0.0,16.357864695635666,79.51240997721024,2.034153994556289,0.5857033441500121
2023-03-14 04:00:00,New Delhi,3974.44,0.0,200.0,126.51,326.51,3647.94,0.0,22.877990575365455,99.30976307618315,17.136599881269486,0.0
2023-03-14 05:00:00,New Delhi,4219.72,0.0,0.26,161.78,162.04,4057.68,0.0,30.159774951050125,22.940256959691695,3.98513428567971,0.0
2023-03-14 06:00:00,New Delhi,3780.32,0.0,53.99,109.69,163.68,3616.64,0.0,28.312939317873575,54.00954543328085,8.816664021191299,7.224238905331838
2023-03-14 07:00:00,New Delhi,3508.32,145.92,200.0,103.74,449.66,3058.66,0.0,27.66382975140518,29.528100729914854,12.355456004536434,1.907980815009398
2023-03-14 08:00:00,New Delhi,4080.8,122.02,16.18,104.39,242.59,3838.21,0.0,38.84225614234397,69.49455502549678,6.892560902749936,21.8236798303614
2023-03-14 09:00:00,New Delhi,3246.22,545.34,8.69,97.26,651.29,2594.93,0.0,26.52727554889935,3.5965063743167214,6.1637706708876845,0.0
2023-03-14 10:00:00,New Delhi,3920.87,518.81,0.0,107.81,626.62,3294.24,0.0,36.34022509796362,25.115737956867957,1.546252517938711,4.4702586234523425
2023-03-14 11:00:00,New Delhi,3908.44,620.23,24.29,101.48,746.0,3162.43,0.0,33.669978039843485,19.73602586040898,7.4570496564960465,9.56088420886744
2023-03-14 12:00:00,New Delhi,3798.34,64.05,123.88,118.96,306.89,3491.45,0.0,28.56708705647013,91.99351423031527,10.671791586964737,10.750344167563195
2023-03-14 13:00:00,New Delhi,4781.14,671.56,200.0,139.0,1010.56,3770.58,0.0,37.49856118941919,13.0934901827366,16.721054497963653,1.6364943743960163
2023-03-14 14:00:00,New Delhi,4519.86,46.17,200.0,95.41,341.58,4178.28,0.0,29.44829831196934,93.33660480754816,16.32787721059085,10.008001973924168
2023-03-14 15:00:00,New Delhi,4806.84,72.98,32.02,146.35,251.35,4555.5,0.0,28.409378377649762,87.0987913792273,7.886892792685865,0.0
2023-03-14 16:00:00,New Delhi,6296.34,318.57,0.08,122.4,441.04,5855.3,0.0,39.918675335190485,20.35864354507616,3.6610745817000345,0.0
2023-03-14 17:00:00,New Delhi,4590.59,111.16,14.58,144.71,270.45,4320.15,0.0,19.353541485906227,46.31231353887107,6.759327254079295,4.278998848478984
2023-03-14 18:00:00,New Delhi,5714.04,0.0,1.34,96.33,97.68,5616.36,0.0,27.37822223277193,41.79543440937158,4.698085282885993,3.56200983968602
2023-03-14 19:00:00,New Delhi,6150.78,0.0,200.0,159.16,359.16,5791.62,0.0,29.24795150642179,82.06677300161338,17.894614025598987,10.270693437152186
2023-03-14 20:00:00,New Delhi,6945.24,0.0,200.0,124.7,324.7,6620.54,0.0,34.83148685583678,43.573376806746055,12.640251551180967,1.4433971406775536
2023-03-14 21:00:00,New Delhi,7030.37,0.0,103.87,124.27,228.14,6802.23,0.0,35.08861514641915,53.69948640116707,10.234176766915144,9.57658458446962
2023-03-14 22:00:00,New Delhi,7547.71,0.0,139.47,135.54,275.02,7272.69,0.0,40.02161729530262,77.29846701563653,10.981098863640863,1.288994678875576
2023-03-14 23:00:00,New Delhi,6140.24,0.0,200.0,99.94,299.94,5840.3,0.0,29.155014795289507,64.14394783151063,12.628936588586836,29.278690110585988
2023-03-15 00:00:00,New Delhi,6557.49,0.0,200.0,90.25,290.25,6267.24,0.0,35.10976661895416,72.45303360470362,19.86735321230644,0.0
2023-03-15 01:00:00,New Delhi,5326.98,0.0,0.0,134.4,134.4,5192.58,0.0,26.468420767945933,62.48421187344779,2.342331762762202,0.0
2023-03-15 02:00:00,New Delhi,4707.06,0.0,1.24,120.24,121.48,4585.58,0.0,23.532351744246952,33.647715086776856,4.653585929729669,10.945581707329588
2023-03-15 03:00:00,New Delhi,4409.01,0.0,0.0,118.05,118.05,4290.96,0.0,23.988998813944622,91.90118616514214,2.9330136501608073,0.0
2023-03-15 04:00:00,New Delhi,4764.15,0.0,129.3,98.43,227.73,4536.42,0.0,32.39118874870939,88.58854005395354,10.78217127684589,26.10250344065241
2023-03-15 05:00:00,New Delhi,4338.17,0.0,4.16,103.31,107.47,4230.7,0.0,31.70807374110202,4.542695641971739,5.4753491940992145,0.0
2023-03-15 06:00:00,New Delhi,4484.94,0.0,200.0,147.3,347.3,4137.65,0.0,38.25004785156601,76.63334210103936,12.158872383386894,24.17917039731498
2023-03-15 07:00:00,New Delhi,3732.05,25.15,200.0,115.28,340.43,3391.62,0.0,31.02220347264506,87.85199548060709,16.242985769337977,11.554836794291381
2023-03-15 08:00:00,New Delhi,3376.06,101.04,166.5,127.71,395.25,2980.81,0.0,27.816944016975434,74.73876075579227,11.466454203541796,3.4799306658333196
2023-03-15 09:00:00,New Delhi,3435.78,338.94,200.0,122.29,661.23,2774.56,0.0,29.53624952484151,40.08382936760213,15.260625263903336,7.775279931495487
2023-03-15 10:00:00,New Delhi,3232.11,144.22,2.26,126.76,273.23,2958.88,0.0,25.564962239155474,79.18421272667543,5.020497633084937,5.826687230630363
2023-03-15 11:00:00,New Delhi,3226.84,65.18,6.12,131.12,202.42,3024.41,0.0,23.43841012135019,91.56557344077723,5.815387832946957,5.379472537897533
2023-03-15 12:00:00,New Delhi,4045.58,131.63,0.79,106.71,239.14,3806.45,0.0,32.05387493468428,83.54597672061459,4.424403739909113,16.11185729538127
2023-03-15 13:00:00,New Delhi,4317.2,463.49,2.85,121.49,587.83,3729.37,0.0,31.43404617178668,40.020355633877436,5.182401955296223,0.0
2023-03-15 14:00:00,New Delhi,4230.37,58.5,1.89,152.63,213.02,4017.35,0.0,25.961020279228677,91.55597976817677,4.901489848096441,13.224355134185672
2023-03-15 15:00:00,New Delhi,5602.03,393.95,2.94,153.51,550.4,5051.63,0.0,37.24476315920797,30.358637594546302,5.20384935116337,4.9910516535167515
2023-03-15 16:00:00,New Delhi,4440.6,205.3,0.23,119.3,324.83,4115.78,0.0,20.785035605940593,48.67582161320681,3.9466656743843154,14.945594033602031
2023-03-15 17:00:00,New Delhi,6597.14,13.57,106.07,90.79,210.43,6386.71,0.0,38.74047561022155,93.44459244761823,10.285047642703237,0.0
2023-03-15 18:00:00,New Delhi,5913.24,0.0,0.0,91.58,91.58,5821.66,0.0,29.204199938810927,64.35596171283235,1.7147421799478457,5.576656471984147
2023-03-15 19:00:00,New Delhi,6061.41,0.0,3.46,94.9,98.35,5963.06,0.0,28.459773487140474,75.60281284690103,5.326781663877211,7.109488520838008
2023-03-15 20:00:00,New Delhi,7102.77,0.0,0.03,135.3,135.33,6967.44,0.0,36.18855924620787,29.277191092544342,3.4897340176775082,1.0290821306913118
2023-03-15 21:00:00,New Delhi,6648.17,0.0,0.0,121.72,121.72,6526.45,0.0,31.82195097987288,17.550785983262827,1.8251234682648731,0.0
2023-03-15 22:00:00,New Delhi,6174.02,0.0,137.14,141.03,278.17,5895.85,0.0,28.1876603594452,96.80995218886851,10.936277784513182,3.7325108275997048
2023-03-15 23:00:00,New Delhi,5650.03,0.0,200.0,145.59,345.59,5304.44,0.0,24.831479758923034,43.585925299395726,13.62176902949175,9.018638884102877
2023-03-16 00:00:00,New Delhi,5959.89,0.0,9.5,158.19,167.7,5792.19,0.0,29.6318045324622,23.971153195861028,6.259887991005845,0.2760950507283386
2023-03-16 01:00:00,New Delhi,5611.1,0.0,142.19,103.07,245.27,5365.84,0.0,29.213538502428506,84.56277037909547,11.03264026802865,3.914900822185193
2023-03-16 02:00:00,New Delhi,6369.95,0.0,2.72,128.69,131.4,6238.54,0.0,40.67761497110877,60.84461391021191,5.147868665847309,15.088150812379872
2023-03-16 03:00:00,New Delhi,6036.25,0.0,26.73,94.9,121.63,5914.61,0.0,42.06941083371553,11.040425647810448,7.601561849314313,11.72933586996983
2023-03-16 04:00:00,New Delhi,4199.25,0.0,200.0,131.4,331.4,3867.86,0.0,25.586171796196552,93.48590541286168,13.288856650981156,0.0
2023-03-16 05:00:00,New Delhi,4223.74,0.0,2.53,156.88,159.4,4064.34,0.0,30.21233422018473,14.791690475069675,5.095656871304415,14.300781986481608
2023-03-16 06:00:00,New Delhi,3536.75,0.0,200.0,91.4,291.4,3245.35,0.0,24.87789069514745,69.45283413497826,14.34947141192875,21.15562149151611
2023-03-16 07:00:00,New Delhi,3691.96,172.7,0.0,100.14,272.84,3419.13,0.0,30.420454684680237,16.593129011998897,0.6484296886076679,26.192544796354248
2023-03-16 08:00:00,New Delhi,3676.25,121.23,139.18,160.49,420.9,3255.35,0.0,32.51326491298782,69.69329237890503,10.975521900049554,0.0
2023-03-16 09:00:00,New Delhi,3715.78,350.64,0.0,130.08,480.72,3235.05,0.0,33.98057451941921,38.01422556749577,1.5708617615153564,3.8896877007932824
2023-03-16 10:00:00,New Delhi,3375.17,689.18,200.0,115.08,1004.26,2370.91,0.0,27.80304043391355,0.5251917574288334,17.806881981334254,13.870413315753874
2023-03-16 11:00:00,New Delhi,3561.26,78.11,200.0,148.77,426.89,3134.37,0.0,28.458453193157727,89.8913057146646,15.639803665397217,0.0
2023-03-16 12:00:00,New Delhi,3931.95,124.17,0.0,100.12,224.29,3707.66,0.0,30.451354746338435,84.47847240005889,1.1896808303466289,9.202603120953029
2023-03-16 13:00:00,New Delhi,4387.7,425.03,3.73,148.25,577.01,3810.69,0.0,32.3555801899333,44.99683111706471,5.386606769640658,0.0
2023-03-16 14:00:00,New Delhi,4471.05,154.92,8.33,124.1,287.36,4183.69,0.0,28.86037662037702,77.63858710585677,6.1200048864322305,0.9834223192692209
2023-03-16 15:00:00,New Delhi,5129.13,126.69,0.0,122.93,249.62,4879.52,0.0,31.990381903719754,77.60409581113832,2.1933414466133705,0.0
2023-03-16 16:00:00,New Delhi,5659.36,364.68,200.0,152.67,717.35,4942.01,0.0,33.35102317149804,8.829498558052729,12.565943479619966,22.122075411647508
2023-03-16 17:00:00,New Delhi,5820.39,179.32,0.0,128.57,307.89,5512.49,0.0,31.235645903986633,13.393267116378937,1.2702390038013567,21.597562366980505
2023-03-16 18:00:00,New Delhi,5568.28,0.0,4.76,95.17,99.93,5468.35,0.0,26.042124877358983,19.832369445374496,5.58971900443569,0.0
2023-03-16 19:00:00,New Delhi,5794.07,0.0,0.0,104.92,104.92,5689.15,0.0,26.101897440414636,77.23721919759504,2.768815414830994,6.0043488397397
2023-03-16 20:00:00,New Delhi,5930.72,0.0,40.01,125.25,165.26,5765.45,0.0,26.091626726674242,7.035079684884227,8.26355228168745,21.814633372314244
2023-03-16 21:00:00,New Delhi,6953.63,0.0,6.71,105.9,112.61,6841.02,0.0,34.43269796057501,47.00845366482817,5.902975802029453,16.072169240492087
2023-03-16 22:00:00,New Delhi,6517.59,0.0,38.89,130.87,169.76,6347.84,0.0,31.14742429577758,79.8428809612832,8.214081189949479,11.121013282537799
2023-03-16 23:00:00,New Delhi,6531.08,0.0,200.0,95.95,295.95,6235.13,0.0,32.602105371375124,36.793576921487215,14.625969502472023,0.5124285525942476
2023-03-17 00:00:00,New Delhi,6500.26,0.0,200.0,156.23,356.23,6144.03,0.0,34.58522378057427,98.83273489188417,14.807958291094481,14.872213103028157
2023-03-17 01:00:00,New Delhi,5928.25,0.0,0.0,142.57,142.57,5785.68,0.0,32.277740141115984,83.61460096411835,1.227118432319494,14.058529053593405
2023-03-17 02:00:00,New Delhi,5058.06,0.0,200.0,141.86,341.86,4716.2,0.0,27.15134101655893,63.55803894881373,15.76119489997618,19.558896307265705
2023-03-17 03:00:00,New Delhi,4479.83,0.0,0.0,105.91,105.91,4373.92,0.0,24.775868328628846,70.90709136465087,1.6778824514305657,8.233786544704623
2023-03-17 04:00:00,New Delhi,5464.53,0.0,58.4,107.08,165.47,5299.05,0.0,40.828248599674914,47.82112832678062,8.970761671071141,19.85029597767357
2023-03-17 05:00:00,New Delhi,4792.35,0.0,97.56,132.36,229.92,4562.43,0.0,37.64506528384259,36.153301899556055,10.084776784653835,3.6356889988468843
2023-03-17 06:00:00,New Delhi,4121.29,0.0,0.0,98.68,98.68,4022.61,0.0,33.12160763071169,12.630770886409948,2.3899592559266747,10.639340800480088
2023-03-17 07:00:00,New Delhi,3703.01,72.47,200.0,117.87,390.34,3312.68,0.0,30.58632177297584,64.9996749013386,12.152653996722819,5.976925711016762
2023-03-17 08:00:00,New Delhi,3619.22,7.18,0.0,107.27,114.45,3504.77,0.0,31.621075912526017,98.2051125540021,1.657503913831968,6.236884068098417
2023-03-17 09:00:00,New Delhi,3216.18,554.48,0.0,141.28,695.76,2520.43,0.0,26.05055387593132,1.9815818100534233,0.26875956459850636,0.0
2023-03-17 10:00:00,New Delhi,4075.6,600.67,4.75,140.36,745.78,3329.82,0.0,38.7609940130275,13.301335789242575,5.587809143730505,9.245161151861353
2023-03-17 11:00:00,New Delhi,3921.84,719.79,0.0,161.39,881.18,3040.65,0.0,33.871120174882215,6.851736070122916,1.722990519501042,5.065770815017459
2023-03-17 12:00:00,New Delhi,3363.32,500.97,179.12,145.23,825.31,2538.0,0.0,22.432018238736063,37.378803783117334,11.675192123375835,11.033939342178956
2023-03-17 13:00:00,New Delhi,4241.64,633.64,0.0,161.65,795.29,3446.35,0.0,30.44623140622994,18.000863677496646,0.5250664083610435,0.0
2023-03-17 14:00:00,New Delhi,4264.95,374.84,0.43,109.86,485.14,3779.82,0.0,26.37763773883656,45.896070391846564,4.164279910913702,5.587086118709314
2023-03-17 15:00:00,New Delhi,4319.93,288.0,200.0,154.23,642.22,3677.71,0.0,22.999276286998985,49.08901687293019,16.97750459460618,7.741332105477987
2023-03-17 16:00:00,New Delhi,5125.76,201.89,200.0,125.34,527.23,4598.53,0.0,27.849389230911044,49.52735799938874,13.224762562127875,33.8093840312922
2023-03-17 17:00:00,New Delhi,5444.92,100.51,0.11,144.27,244.89,5200.03,0.0,27.607905822469025,51.45691184228668,3.7315394913063193,12.019804289554774
2023-03-17 18:00:00,New Delhi,6550.86,0.0,6.5,132.0,138.5,6412.36,0.0,35.04897556867455,68.92453068972021,5.872152609505319,11.570183336940111
2023-03-17 19:00:00,New Delhi,6955.99,0.0,200.0,95.38,295.38,6660.61,0.0,36.34967772052719,15.470201943626593,17.54690683012413,7.846499556198938
2023-03-17 20:00:00,New Delhi,6518.35,0.0,200.0,161.32,361.32,6157.03,0.0,31.153966071342516,7.947074647292441,16.23943823927935,12.15780121286967
2023-03-17 21:00:00,New Delhi,6589.16,0.0,0.0,91.4,91.4,6497.76,0.0,31.31763577546635,42.160176501219915,1.2999570163235608,6.52426773155143
2023-03-17 22:00:00,New Delhi,6936.21,0.0,0.59,123.96,124.55,6811.66,0.0,34.75369329745818,71.35844758602204,4.292844503708826,16.985575367198642
2023-03-17 23:00:00,New Delhi,6605.58,0.0,200.0,153.71,353.71,6251.87,0.0,33.25920359420694,20.50997877387776,16.05526409358639,12.779588285360992
2023-03-18 00:00:00,New Delhi,6028.74,0.0,200.0,151.15,351.15,5677.6,0.0,30.263000364222908,69.58182932499957,13.366737148428525,10.815632218993485
2023-03-18 01:00:00,New Delhi,5998.04,0.0,200.0,92.97,292.97,5705.08,0.0,32.95210743939864,47.65436455250249,16.339372098676968,15.304861206480266
